scalar,r,g,b
0.5960784313725473,0.683,0.683,0.683
0.5999999999999983,0.678,0.678,0.678
0.6039215686274493,0.672,0.672,0.672
0.6078431372549002,0.666,0.666,0.666
0.6117647058823512,0.661,0.661,0.661
0.6156862745098022,0.655,0.655,0.655
0.6196078431372531,0.649,0.649,0.649
0.6235294117647041,0.644,0.644,0.644
0.6274509803921551,0.638,0.638,0.638
0.631372549019606,0.632,0.632,0.632
0.635294117647057,0.627,0.627,0.627
0.639215686274508,0.621,0.621,0.621
0.6431372549019589,0.615,0.615,0.615
0.6470588235294099,0.610,0.610,0.610
0.6509803921568609,0.604,0.604,0.604
0.6549019607843118,0.599,0.599,0.599
0.6588235294117628,0.593,0.593,0.593
0.6627450980392138,0.587,0.588,0.588
0.6666666666666647,0.582,0.582,0.582
0.6705882352941157,0.576,0.576,0.576
0.6745098039215667,0.571,0.571,0.571
0.6784313725490176,0.565,0.565,0.565
0.6823529411764686,0.560,0.560,0.560
0.6862745098039196,0.554,0.554,0.554
0.6901960784313705,0.549,0.549,0.549
0.6941176470588215,0.543,0.543,0.543
0.6980392156862725,0.538,0.538,0.538
0.7019607843137234,0.532,0.532,0.532
0.7058823529411744,0.527,0.527,0.527
0.7098039215686254,0.521,0.522,0.522
0.7137254901960763,0.516,0.516,0.516
0.7176470588235273,0.511,0.511,0.511
0.7215686274509783,0.505,0.505,0.505
0.7254901960784292,0.500,0.500,0.500
0.7294117647058802,0.494,0.494,0.494
0.7333333333333312,0.489,0.489,0.489
0.7372549019607821,0.484,0.484,0.484
0.7411764705882331,0.478,0.478,0.478
0.7450980392156841,0.473,0.473,0.473
0.749019607843135,0.468,0.468,0.468
0.752941176470586,0.462,0.462,0.462
0.756862745098037,0.457,0.457,0.457
0.7607843137254879,0.452,0.452,0.452
0.7647058823529389,0.446,0.446,0.446
0.7686274509803899,0.441,0.441,0.441
0.7725490196078408,0.436,0.436,0.436
0.7764705882352918,0.430,0.431,0.431
0.7803921568627428,0.425,0.425,0.425
0.7843137254901937,0.420,0.420,0.420
0.7882352941176447,0.415,0.415,0.415
0.7921568627450957,0.410,0.410,0.410
0.7960784313725466,0.404,0.404,0.404
0.7999999999999976,0.399,0.399,0.399
0.8039215686274486,0.394,0.394,0.394
0.8078431372548995,0.389,0.389,0.389
0.8117647058823505,0.384,0.384,0.384
0.8156862745098015,0.378,0.379,0.379
0.8196078431372524,0.373,0.373,0.373
0.8235294117647034,0.368,0.368,0.368
0.8274509803921544,0.363,0.363,0.363
0.8313725490196053,0.358,0.358,0.358
0.8352941176470563,0.353,0.353,0.353
0.8392156862745073,0.348,0.348,0.348
0.8431372549019582,0.343,0.343,0.343
0.8470588235294092,0.338,0.338,0.338
0.8509803921568602,0.333,0.333,0.333
0.8549019607843111,0.328,0.328,0.328
0.8588235294117621,0.323,0.323,0.323
0.8627450980392131,0.318,0.318,0.318
0.866666666666664,0.313,0.313,0.313
0.870588235294115,0.308,0.308,0.308
0.874509803921566,0.303,0.303,0.303
0.8784313725490169,0.298,0.298,0.298
0.8823529411764679,0.293,0.293,0.293
0.8862745098039189,0.288,0.288,0.288
0.8901960784313698,0.283,0.283,0.283
0.8941176470588208,0.278,0.278,0.278
0.8980392156862718,0.273,0.273,0.273
0.9019607843137227,0.269,0.269,0.269
0.9058823529411737,0.264,0.264,0.264
0.9098039215686247,0.259,0.259,0.259
0.9137254901960756,0.254,0.254,0.254
0.9176470588235266,0.249,0.249,0.249
0.9215686274509776,0.244,0.245,0.245
0.9254901960784285,0.240,0.240,0.240
0.9294117647058795,0.235,0.235,0.235
0.9333333333333305,0.230,0.230,0.230
0.9372549019607814,0.226,0.226,0.226
0.9411764705882324,0.221,0.221,0.221
0.9450980392156834,0.217,0.217,0.217
0.9490196078431343,0.212,0.212,0.212
0.9529411764705853,0.208,0.208,0.208
0.9568627450980363,0.204,0.204,0.204
0.9607843137254872,0.200,0.200,0.200
0.9647058823529382,0.196,0.196,0.196
0.9686274509803892,0.192,0.192,0.192
0.9725490196078401,0.189,0.189,0.189
0.9764705882352911,0.186,0.186,0.186
0.9803921568627421,0.183,0.183,0.183
0.984313725490193,0.181,0.181,0.181
0.988235294117644,0.179,0.179,0.179
0.992156862745095,0.178,0.178,0.178
0.9960784313725459,0.177,0.177,0.177
0.9999999999999969,0.177,0.177,0.177
